0.0 0.0001 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.01001001001001001 0.00023790473621133657 0.027543684135826765 0.0 0.0 0.0 0.0 0.00013790473621133655 0.0
0.02002002002002002 0.0006512036477006084 0.05502099066701885 0.0 0.0 0.0 0.0 0.0005512036477006083 0.0
0.03003003003003003 0.0013391345281073327 0.08241078155270933 0.0 0.0 0.0 0.0 0.0012391345281073328 0.0
0.04004004004004004 0.0023006679394340576 0.10967992034221107 0.0 0.0 0.0 0.0 0.0022006679394340582 0.0
0.050050050050050046 0.003534341352408784 0.1367723485780608 0.0 0.0 0.0 0.0 0.0034343413524087845 0.0
0.06006006006006006 0.005037918381780436 0.16358213497560342 0.0 0.0 0.0 0.0 0.004937918381780437 0.0
0.07007007007007007 0.00680755257763301 0.18986986930098454 0.0 0.0 0.0 0.0 0.00670755257763301 0.0
0.08008008008008008 0.008835107549385579 0.21489240050767458 0.0 0.0 0.0 0.0 0.00873510754938558 0.0
0.09009009009009009 0.011092725068014491 0.23407737315286095 0.0 0.0 0.0 0.0 0.010992725068014492 0.0
0.10010010010010009 0.013468096956371195 0.23907426359956416 0.0 0.0 0.0 0.0 0.013368096956371195 0.0
0.11011011011011011 0.0158663109350308 0.23985787315625687 0.0 0.0 0.0 0.0 0.0157663109350308 0.0
0.12012012012012012 0.018268071127502918 0.23997824691296726 0.0 0.0 0.0 0.0 0.01816807112750292 0.0
0.13013013013013014 0.020670375412512435 0.23999664292549758 0.0 0.0 0.0 0.0 0.020570375412512436 0.0
0.14014014014014015 0.023072762537917724 0.23999950734109726 0.0 0.0 0.0 0.0 0.022972762537917725 0.0
0.15015015015015015 0.02547516274758536 0.23999991847835733 0.0 0.0 0.0 0.0 0.02537516274758536 0.0
0.16016016016016016 0.02787756478585211 0.23999998675377698 0.0 0.0 0.0 0.0 0.02777756478585211 0.0
0.17017017017017017 0.03027996708574715 0.24000000597391022 0.0 0.0 0.0 0.0 0.030179967085747154 0.0
0.18018018018018017 0.032682369487373034 0.24000000611951772 0.0 0.0 0.0 0.0 0.03258236948737304 0.0
0.19019019019019018 0.03508477189160712 0.24000000577608435 0.0 0.0 0.0 0.0 0.034984771891607126 0.0
0.20020020020020018 0.03748717431008774 0.2400000027614281 0.0 0.0 0.0 0.0 0.03738717431008774 0.0
0.21021021021021022 0.03988957672150568 0.24000000107102207 0.0 0.0 0.0 0.0 0.03978957672150568 0.0
0.22022022022022023 0.042291979125072744 0.2400000008526493 0.0 0.0 0.0 0.0 0.042191979125072755 0.0
0.23023023023023023 0.04469438152775988 0.2400000007992665 0.0 0.0 0.0 0.0 0.044594381527759894 0.0
0.24024024024024024 0.04709678393044702 0.2400000007458837 0.0 0.0 0.0 0.0 0.04699678393044703 0.0
0.2502502502502503 0.04949918633313416 0.2400000006925009 0.0 0.0 0.0 0.0 0.04939918633313417 0.0
0.2602602602602603 0.05190158873582129 0.2400000006391181 0.0 0.0 0.0 0.0 0.0518015887358213 0.0
0.2702702702702703 0.05430399113850843 0.2400000005857353 0.0 0.0 0.0 0.0 0.05420399113850844 0.0
0.2802802802802803 0.05670639354119557 0.24000000053235251 0.0 0.0 0.0 0.0 0.05660639354119558 0.0
0.2902902902902903 0.0591087959438827 0.24000000047896974 0.0 0.0 0.0 0.0 0.05900879594388271 0.0
0.3003003003003003 0.06151119834656984 0.24000000042558695 0.0 0.0 0.0 0.0 0.06141119834656985 0.0
0.3103103103103103 0.06391360074925698 0.24000000037220415 0.0 0.0 0.0 0.0 0.06381360074925699 0.0
0.3203203203203203 0.06631600315194411 0.24000000031882135 0.0 0.0 0.0 0.0 0.06621600315194412 0.0
0.3303303303303303 0.06871840555463124 0.24000000026543855 0.0 0.0 0.0 0.0 0.06861840555463125 0.0
0.34034034034034033 0.07112080795731837 0.24000000021205575 0.0 0.0 0.0 0.0 0.07102080795731838 0.0
0.35035035035035034 0.07352321036000552 0.24000000015867295 0.0 0.0 0.0 0.0 0.07342321036000553 0.0
0.36036036036036034 0.07592561276269265 0.24000000010529016 0.0 0.0 0.0 0.0 0.07582561276269266 0.0
0.37037037037037035 0.07832801516537978 0.24000000005190736 0.0 0.0 0.0 0.0 0.07822801516537979 0.0
0.38038038038038036 0.08073041756791235 0.24000000002749988 0.0 0.0 0.0 0.0 0.08063041756791237 0.0
0.39039039039039036 0.08313281997032376 0.24000000002581393 0.0 0.0 0.0 0.0 0.08303281997032377 0.0
0.40040040040040037 0.08553522237273514 0.24000000002412797 0.0 0.0 0.0 0.0 0.08543522237273515 0.0
0.41041041041041043 0.08793762477514655 0.240000000022442 0.0 0.0 0.0 0.0 0.08783762477514656 0.0
0.42042042042042044 0.09034002717755796 0.24000000002075605 0.0 0.0 0.0 0.0 0.09024002717755797 0.0
0.43043043043043044 0.09274242957996935 0.2400000000190701 0.0 0.0 0.0 0.0 0.09264242957996936 0.0
0.44044044044044045 0.09514483198238075 0.24000000001738414 0.0 0.0 0.0 0.0 0.09504483198238076 0.0
0.45045045045045046 0.09754723438479214 0.24000000001569818 0.0 0.0 0.0 0.0 0.09744723438479215 0.0
0.46046046046046046 0.09994963678720353 0.24000000001401223 0.0 0.0 0.0 0.0 0.09984963678720354 0.0
0.47047047047047047 0.10235203918961493 0.24000000001232627 0.0 0.0 0.0 0.0 0.10225203918961494 0.0
0.4804804804804805 0.10475444159202632 0.2400000000106403 0.0 0.0 0.0 0.0 0.10465444159202633 0.0
0.4904904904904905 0.10715684399443771 0.24000000000895436 0.0 0.0 0.0 0.0 0.10705684399443773 0.0
